post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_2112608158770566	"New on campus and looking for a nice spot to study? 🤓📚 Our student ambassadors Cynthia Chen and Agathi Merdi created a nice video for you with an overview of the possible study areas! What s your favorite study spot on campus?"	2018-09-06T13:02:12+0000	2112608158770566_2117402744957774	"Wel done."	2018-09-10T06:06:10+0000	0		
153677961330272_2111260842238631	"SCIENTIST AT WORK 👨‍🔬A knee that is as good as new again  without major surgery or a prosthesis. That is something osteoarthritis patients can only dream of. But this will soon change  according to UT professor Marcel Karperien. If all goes well  the first patients will have their sore knee healed with an injectable hydrogel plaster before 2020. #utwente #healthtech #scientistatwork  📖 Read article in the Making Impact: UT2020-special: https://issuu.com/utnieuws/docs/ut2020_special/10"	2018-09-05T11:15:01+0000	2111260842238631_2112330785464970	"Jesse Bootsma Rient Heerink Jeroen van der Linden Remco Reints Vincent Oudshoorn Hille Drenth Sjoerd Barts de knieën van Michael Kamermans zijn gered"	2018-09-06T08:01:56+0000	4		
153677961330272_2111260842238631	"SCIENTIST AT WORK 👨‍🔬A knee that is as good as new again  without major surgery or a prosthesis. That is something osteoarthritis patients can only dream of. But this will soon change  according to UT professor Marcel Karperien. If all goes well  the first patients will have their sore knee healed with an injectable hydrogel plaster before 2020. #utwente #healthtech #scientistatwork  📖 Read article in the Making Impact: UT2020-special: https://issuu.com/utnieuws/docs/ut2020_special/10"	2018-09-05T11:15:01+0000	2111260842238631_2112125118818870	"Great work Will benefit many"	2018-09-06T03:10:08+0000	0		
153677961330272_2111260842238631	"SCIENTIST AT WORK 👨‍🔬A knee that is as good as new again  without major surgery or a prosthesis. That is something osteoarthritis patients can only dream of. But this will soon change  according to UT professor Marcel Karperien. If all goes well  the first patients will have their sore knee healed with an injectable hydrogel plaster before 2020. #utwente #healthtech #scientistatwork  📖 Read article in the Making Impact: UT2020-special: https://issuu.com/utnieuws/docs/ut2020_special/10"	2018-09-05T11:15:01+0000	2111260842238631_2111430428888339	"Tammy Chong"	2018-09-05T14:07:35+0000	0		
153677961330272_2110402578991124	"The local police team (Politie Enschede) posted a reminder on their Facebook page today  which we would also like to share with you.  In the past few weeks  student houses have been visited by burglars quite frequently. Please make sure that you take adequate measures to prevent that from happening at your home:  - close windows and doors (with proper locks) if you’re going out.  - keep an eye on each others rooms as well (and people going in and out).  - do not leave any valuables in sight (especially laptops are popular).  - call the 112 alarm number if you see anything suspicious and remember the description of the suspect."	2018-09-04T16:40:20+0000	2110402578991124_2110448138986568	"Julia van den Heiligenberg"	2018-09-04T17:29:16+0000	0		
153677961330272_2109913872373328	"Come and try out the interactive installations built by our Creative Technology students at the Gogbot Festival for art  music and creative technology from 6-9 September in the city center of Enschede. More info @ https://2018.gogbot.nl/    #Gogbot #Utwente #artinstallation #creativetechnology #Enschede"	2018-09-04T08:00:11+0000	2109913872373328_2111155365582512	"Suzanne Snels ga je ook kijken?!"	2018-09-05T08:54:15+0000	0		
153677961330272_2109873322377383	"This year s Opening of the Academic Year was about building bridges and connecting talented people. With an inspiring keynote by Annemieke Nijhof (Tauw) and great music by Isaac Gracie. And with a major announcement by Kees Koolen of LithiumWerks."	2018-09-04T07:00:45+0000	2109873322377383_2109926639038718	"Any scholarship for talented students from Africa?"	2018-09-04T08:17:59+0000	0		
153677961330272_2104916042873111	"With increasing air traffic and pressure on the quality of life  there is a growing need for quiet aircraft. That is why the UT  together with Brazilian aircraft manufacturer Embraer  the Netherlands Aerospace Centre (NLR) and the German-Dutch Wind Tunnels Foundation  has set up a consortium that works on the design and development of even quieter aircraft."	2018-08-31T12:43:38+0000	2104916042873111_2114945165203532	"I would love to be part of any such effort as a teacher, educational administrator and  management, an old hand organizer of curricular, cocurricular and extra curricular activities"	2018-09-08T09:47:25+0000	0		
153677961330272_2104916042873111	"With increasing air traffic and pressure on the quality of life  there is a growing need for quiet aircraft. That is why the UT  together with Brazilian aircraft manufacturer Embraer  the Netherlands Aerospace Centre (NLR) and the German-Dutch Wind Tunnels Foundation  has set up a consortium that works on the design and development of even quieter aircraft."	2018-08-31T12:43:38+0000	2104916042873111_2114940461870669	"I really appreciate futuristically envisioned projects of Twente University for a safer, more reliant and more comfortable air travel by commercial aviation industry. This is  certainly a multi billion dollars venture that will revolutionize the aviation industry thereby opening up new vistas, expanding new horizons of commercial air travel industry that will together open up windows of new opportunities  and prospects for the highly talented and motivated youth."	2018-09-08T09:41:05+0000	0		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2102559663108749	"""Want to get rid of your Acrophobia in a ""fun"" way and for free?"" I guess this will give rise to some more ""It will be fun, they said"" memes 🤔"	2018-08-29T15:08:51+0000	1		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2101127836585265	"Luiz Adriano Borges"	2018-08-28T12:04:33+0000	1		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2114949615203087	"Twente! You are doing amazing contributions for the goodness of humanity. I live you"	2018-09-08T09:53:48+0000	0		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2101275613237154	"Julia van den Heiligenberg"	2018-08-28T14:11:31+0000	0		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2101191766578872	"Elisa van der Lingen"	2018-08-28T13:03:28+0000	0		
153677961330272_2101119426586106	"Are you a student and are you afraid of heights? Want to get rid of your Acrophobia in a  fun  way and for free? We are looking for you!   Researchers from the University of Twente have developed a succesful method to help people conquer their fear heights. This method is called 0Phobia (pronounce as ZeroPhobia) and can be followed using your own smartphone and cardboard Virtual Reality goggles. With 0Phobia you will conquer your fear of heights while standing safely on the ground.    We are in the process of making a promotional film for a crowdfunding campaign and we are looking for people who are afraid of heights and want to get over it.   So... are you up for a challenge?   On 5 September and 28 September we will go to the top level of the Horst (the balcony of room T1300) where you do some exercises using 0Phobia. You will be filmed while facing your fear of heights and we will do a short interview with you before and after the exercises.   Interested in participating in this video? Contact pollus.fornerod@utwente.nl."	2018-08-28T11:56:56+0000	2101119426586106_2101749766523072	"Lucian Chirca"	2018-08-28T22:38:31+0000	0		
153677961330272_2098452933519422	"SCIENTIST AT WORK 👨‍🔬Batteries are not the most popular tech gadgets. They hold too little energy  they’re flammable  they charge slowly  drain quickly and wear out too soon. Through what he calls ‘Lego at atomic scale’  Prof. Dr. Ir. Mark Huijben is busy changing this. His solid-state lithium-ion battery has already been hailed in industry as the battery of the future in terms of power and safety. 📖https://www.utwente.nl/en/research/themes/materials/safebatteries/   #smartmaterials #utwente #scientistatwork"	2018-08-26T08:35:01+0000	2098452933519422_2098784023486313	"World is waiting on this. Gonna make gas cars completely obsolete :)"	2018-08-26T14:43:29+0000	1		
153677961330272_2098452933519422	"SCIENTIST AT WORK 👨‍🔬Batteries are not the most popular tech gadgets. They hold too little energy  they’re flammable  they charge slowly  drain quickly and wear out too soon. Through what he calls ‘Lego at atomic scale’  Prof. Dr. Ir. Mark Huijben is busy changing this. His solid-state lithium-ion battery has already been hailed in industry as the battery of the future in terms of power and safety. 📖https://www.utwente.nl/en/research/themes/materials/safebatteries/   #smartmaterials #utwente #scientistatwork"	2018-08-26T08:35:01+0000	2098452933519422_2114953265202722	"I must appreciate and support great Doctor for doing a great job"	2018-09-08T09:58:58+0000	1		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2097279860303396	"Rhoda Ahoba-Sam, this is what is happening at the University of Twente."	2018-08-25T10:52:05+0000	0		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2097746066923442	"Wouter Sieverink what the fuck did you not tell me"	2018-08-25T18:44:33+0000	1		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2095974493767266	"Herjan Barkman deel dit met de kiddos! Dit is de gopro man"	2018-08-24T15:46:53+0000	1		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2095980557099993	"Aaah memories Floor Visser Zoë Bosschaart"	2018-08-24T15:51:30+0000	2		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2096301003734615	"Abdulmawla AlHajjeh Veronica Marsili 😏"	2018-08-24T19:46:31+0000	0		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2096126930418689	"Mohammad Elhawary howa dah el kick-in :D ?"	2018-08-24T17:34:27+0000	0		
153677961330272_2095947253769990	"The Kick-In (introduction period for new students) started this week and has quite some fun elements. One of them is is the Storming of the Bastille: a spectacular assault course  water event 💦 and finally the climbing of the student building Bastille. 🏰 🏃‍♂🏁🏅  📹 This is what the Storming of the Bastille looks like with a sports cam on your head:"	2018-08-24T15:26:33+0000	2095947253769990_2096073543757361	"Simon Wong"	2018-08-24T16:57:03+0000	0		
153677961330272_2093805053984210	"A public lecture on Friday the 31st of Augustby Indonesia s special Envoy on Climate Change  Prof.Dr. Witoelar."	2018-08-23T11:06:23+0000	2093805053984210_2097144770316905	"Darius Pane"	2018-08-25T08:06:03+0000	1		
153677961330272_2093801473984568	"Professor Rachmat Witoelar uit Indonesië geeft op vrijdag 31 aug een lezing over klimaatverandering en energietransitie."	2018-08-23T11:03:30+0000	2093801473984568_2097405810290801	"Klimaatverandering en zeespiegel stijging is aantoonbaar al meer dan 11000 jaar oud. of Homo sapiens hier invloed op gehad heeft betwijfel ik."	2018-08-25T13:10:13+0000	1	photo	https://www.facebook.com/photo.php?fbid=657901841255874&set=p.657901841255874&type=3
153677961330272_2077728775591838	"Congratulations Electric Superbike Twente!"	2018-08-14T13:15:45+0000	2077728775591838_2078097328888316	"Norsan Olthof"	2018-08-14T17:43:07+0000	0		
153677961330272_2077728775591838	"Congratulations Electric Superbike Twente!"	2018-08-14T13:15:45+0000	2077728775591838_2077822992249083	"Superresultaat! Gefeliciteerd :-)"	2018-08-14T14:29:09+0000	0		
153677961330272_2077728775591838	"Congratulations Electric Superbike Twente!"	2018-08-14T13:15:45+0000	2077728775591838_2077801632251219	"Gefeliciteerd allemaal! 🎉🍾"	2018-08-14T14:09:50+0000	0		
153677961330272_2075772785787437	"BNR nieuwsradio nu: Thom Palstra live. Op de UT worden tien nieuwe leerstoelen gecreëerd  die alleen door vrouwen vervuld mogen worden. Roelof Hemmen (BNR) praat over die beslissing en meer met rector-magnificus van de UT  Thom Palstra."	2018-08-13T11:23:53+0000	2075772785787437_2075817972449585	Bizar.	2018-08-13T11:53:36+0000	2		
153677961330272_2069090759788973	"Is de laserschoen  de slimme energiemeter (UT-start-up Ipsum energy) of het robotvest jouw favoriete  best idee van 2018 ? Stem dan mee  dat kan tot 17 september! Laat je kans niet voorbij gaan!"	2018-08-13T08:00:01+0000	2069090759788973_2075734095791306	Done!	2018-08-13T10:52:27+0000	0		
153677961330272_2072182782813104	"We waited for rain 🌧  so our rivers and water basins can fill up again. But what to do if there is more water than we can cope with? Professor Suzanne Hulscher understands the dynamic of water systems  because of her in-depth research in this field.   👩🔬Prof.dr. Hulscher:  The strain on our water systems is growing as a result of human intervention and climate change. The sea level is rising  rivers have to process higher peak volumes and stoms are becoming more severe. As a result  you have to think al the more carefully about how you intervene  to avoid taking useless measures or measures that have negative side effects somewhere down the line.    Want to know more about this reseach? Read the article of this interesting  Stevin Meester .  #utwente #resilientworld"	2018-08-11T11:30:00+0000	2072182782813104_2073114506053265	"Maybe she can help design some way of keeping the uni dry next time 😂😂"	2018-08-11T22:34:53+0000	0		
153677961330272_2063208687043847	"University of Twente is a young  entrepreneurial research university. We are pioneers in fusing technology  science and engineering with social sciences. we call this High Tech Human Touch.   Our excellent research and education initiates change  progress and renewal for worldwide challenges: intelligent manufacturing systems  digital society  resilient world  personalized healthcare technologies and smart materials."	2018-08-06T06:46:00+0000	2063208417043874_2063218347042881	"I am happy that I am going to study in this entrepreneur university, looking forward on 26-08-2018"	2018-08-06T06:56:55+0000	2		
153677961330272_2063208687043847	"University of Twente is a young  entrepreneurial research university. We are pioneers in fusing technology  science and engineering with social sciences. we call this High Tech Human Touch.   Our excellent research and education initiates change  progress and renewal for worldwide challenges: intelligent manufacturing systems  digital society  resilient world  personalized healthcare technologies and smart materials."	2018-08-06T06:46:00+0000	2063208417043874_2141171159247599	"I want to be admitted un this university, i ask for how to apply"	2018-09-29T01:34:16+0000	0		
153677961330272_2063208687043847	"University of Twente is a young  entrepreneurial research university. We are pioneers in fusing technology  science and engineering with social sciences. we call this High Tech Human Touch.   Our excellent research and education initiates change  progress and renewal for worldwide challenges: intelligent manufacturing systems  digital society  resilient world  personalized healthcare technologies and smart materials."	2018-08-06T06:46:00+0000	2063208417043874_2199543310077050	"I am Jesse G Cooper, a Liberian I want to study  in environment management at your University I want you to help me with the admission web site."	2018-11-06T21:47:14+0000	0		
153677961330272_2061567600541289	"Big brother is watching you! Critical questions prevent data abuse  so keep your eyes open!  Now that technology is becoming more prevalent in society  privacy is more important than ever. Iris Huis in ‘t Veld helps companies to comply with the privacy legislation. Because of her bachelor’s degree in Communication Science and her master’s degree in Philosophy of Science  Technology and Society  she’s not only specialized in the ethical aspects of new technologies  but she also knows everything about awareness processes within companies.   Iris: “Creating privacy awareness amongst employees requires more than just publishing a list of the ten most important rules in the company cafeteria!”  Read what else Iris has to say about privacy  why she opt for programs at the University of Twente and what her job entails."	2018-08-05T08:30:00+0000	2061567600541289_2063227037042012	"Heb jij ook affiniteit met privacy en heb je een technische achtergrond? Kom dan bij ons werken! https://www.privacycompany.eu/vacature-digital-learning-developer-den-haag/"	2018-08-06T07:05:36+0000	0	share	https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.privacycompany.eu%2Fvacature-digital-learning-developer-den-haag%2F&h=AT3HSSRunJ5LYtXUt2sPMnCsmYUZ5AYXJa1GSwPT4I12_KbAqKVY8XMoteuIdukU5efotCunE5AyhvIGoQ5ENnbFvnq8R9uQqtd72FlE2E1aQiBjwH8cZ5Mn_p79xA5i&s=1
153677961330272_2058293197535396	"If you are visiting the canal parade Gay Pride in Amsterdam on Saturday 4 August  look for the boat with red and white colors. This might be the Twente boat of the LGBT+ student association Exaltio. Check out the interview of UToday with Vera Korblet  Master student of Communication Studies and a board member of Exaltio."	2018-08-03T12:00:08+0000	2058293197535396_2070245556340160	"Twente’s boat"	2018-08-10T09:34:13+0000	0	video_inline	/UT.Mexico/videos/1803351109701123/
153677961330272_2058293197535396	"If you are visiting the canal parade Gay Pride in Amsterdam on Saturday 4 August  look for the boat with red and white colors. This might be the Twente boat of the LGBT+ student association Exaltio. Check out the interview of UToday with Vera Korblet  Master student of Communication Studies and a board member of Exaltio."	2018-08-03T12:00:08+0000	2058293197535396_2058371747527541	"Goed dat er een optocht gehouden wordt voor LGBT-acceptatie en rechten, maar ik vind de Gay Pride altijd wel erg ""opzichtig en bloot""."	2018-08-03T12:58:44+0000	0		
153677961330272_2057949320903117	"This weekend  Pride Amsterdam 🌈 will be held  with the traditional Canal Parade on Saturday. It s a celebration of the fact that we can be who we want to be and we can love who we want to love 😘. A Twente Boat and Twente students will be present at the Parade."	2018-08-03T06:30:01+0000	2057948144236568_2058535167511199	"George van der Heijden mooi voorbeeld van inclusie @ ut"	2018-08-03T14:46:25+0000	1		
153677961330272_2057949320903117	"This weekend  Pride Amsterdam 🌈 will be held  with the traditional Canal Parade on Saturday. It s a celebration of the fact that we can be who we want to be and we can love who we want to love 😘. A Twente Boat and Twente students will be present at the Parade."	2018-08-03T06:30:01+0000	2057948144236568_2059147010783348	👌🏻	2018-08-03T23:12:47+0000	0		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2059127017452014	"Coisa mais linda da tia"	2018-08-03T22:52:23+0000	1		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2061494533881929	"Jorg Wellink? Doe je dit er ook gewoon even bij?"	2018-08-05T07:23:24+0000	1		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2056695151028534	"George clearly a star, told you! 😂"	2018-08-02T12:42:22+0000	0		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2056726801025369	"Krittika and Vassilina almost ready to die from laughing during photo shooting! :P"	2018-08-02T13:08:10+0000	0		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2056679914363391	"George Lappas 🙋"	2018-08-02T12:32:18+0000	0		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2056657517698964	"Amy Radulescu and Marius Slavenas fabulous!"	2018-08-02T12:17:34+0000	2		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2059186484112734	"Vi uma carinha conhecida. Hehe"	2018-08-03T23:52:35+0000	0		
153677961330272_2056542117710504	"CHAT IN YOUR OWN LANGUAGE   The University of Twente is becoming a more and more international University. If you are from the Arab World region  Brazil  Bulgaria  China  Germany  Greece  India  Indonesia  Lithuania  Mexico  Pakistan  Romania  Spain  Syria and Vietnam  then you can chat with a student in your own language! Our student ambassadors would love to share their experience and answer your questions!  For some countries we also created dedicated Facebook and web pages in the native language. To get in touch  visit  www.utwente.nl/en/social-media/student-ambassadors/#international-facebook-and-web-pages"	2018-08-02T10:40:24+0000	2056542117710504_2059054040792645	"Maravilha  Luiza Rodrigues , meus parabéns"	2018-08-03T21:41:54+0000	0		
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2043855662312483	"Hope everyone ok and nobody injured. x"	2018-07-25T21:34:02+0000	1		
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2063854366979279	"From my part of the world, East Africa, we don't have the four seasons -including summer. From Geography lessons, I knew summer was the hottest month in Europe, but I thought of it as equivalent of January, the driest month when not  single drop of rain falls. Being in Europe and UT in particular has been quite an experience, that rains do fall even in summer. I never imagined that Winter might actually be the representation of East Africa's typical dry season, when all grass is dead when hardly anything is available for animals to feed on. Its been a great exposure being at UT."	2018-08-06T15:55:15+0000	0		
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2044439192254130	"https://indebuurt.nl/enschede/nieuws/eindelijk-regen-in-enschede~50579/3/  UT outside pool yesterday evening!"	2018-07-26T07:06:27+0000	0	share	https://l.facebook.com/l.php?u=https%3A%2F%2Findebuurt.nl%2Fenschede%2Fnieuws%2Feindelijk-regen-in-enschede%7E50579%2F3%2F&h=AT0SolqmR7pzOtWykzggmnajiHOdf40ze5mKW3v8RPIsiew_wygfxLYg3NCjVmhkUnbigmioD3R1ifTWcF8M_5ecjDbgHT8tKZB9hq7JGjrSKq4itx3ZDbq3wFljpyQW&s=1
